"","line_num","Cruise","Event","DateTime","Lat","Lon","Mode","OnEffort","EffortDot","EffType","SpdKt","Bft","SegID"
"12",12,1706,"R",2017-07-29 06:27:23,21.1151666666667,-161.481666666667,"C",TRUE,TRUE,"N",NA,NA,1
"13",13,1706,"P",2017-07-29 06:27:23,21.1151666666667,-161.481666666667,"C",TRUE,TRUE,"N",NA,NA,1
"14",14,1706,"V",2017-07-29 06:27:23,21.1151666666667,-161.481666666667,"C",TRUE,TRUE,"N",NA,5,1
"15",15,1706,"N",2017-07-29 06:27:23,21.1151666666667,-161.481666666667,"C",TRUE,TRUE,"N",10.9,5,1
"16",16,1706,"W",2017-07-29 06:27:23,21.1151666666667,-161.481666666667,"C",TRUE,TRUE,"N",10.9,5,1
"17",17,1706,"*",2017-07-29 06:27:55,21.1155,-161.483333333333,"C",TRUE,TRUE,"N",10.9,5,1
"18",18,1706,"*",2017-07-29 06:29:55,21.1168333333333,-161.489666666667,"C",TRUE,TRUE,"N",10.9,5,1
"19",19,1706,"*",2017-07-29 06:31:55,21.1181666666667,-161.496,"C",TRUE,TRUE,"N",10.9,5,1
"20",20,1706,"*",2017-07-29 06:33:55,21.1195,-161.502333333333,"C",TRUE,TRUE,"N",10.9,5,1
"21",21,1706,"X",2017-07-29 06:35:10,21.1203333333333,-161.506333333333,"C",TRUE,TRUE,"N",10.9,5,1
"2310",23,1706,"*",2017-07-29 06:35:55,21.1208333333333,-161.508666666667,"C",TRUE,TRUE,"N",10.9,5,1
"2410",24,1706,"*",2017-07-29 06:37:55,21.1223333333333,-161.515,"C",TRUE,TRUE,"N",10.9,5,1
"2510",25,1706,"E",2017-07-29 06:38:53,21.123,-161.518,"C",TRUE,TRUE,"N",10.9,5,1
"841",84,1706,"R",2017-07-29 07:58:41,21.1156666666667,-161.535,"C",TRUE,TRUE,"N",NA,NA,2
"851",85,1706,"P",2017-07-29 07:58:41,21.1156666666667,-161.535,"C",TRUE,TRUE,"N",NA,NA,2
"861",86,1706,"V",2017-07-29 07:58:41,21.1156666666667,-161.535,"C",TRUE,TRUE,"N",NA,6,2
"871",87,1706,"N",2017-07-29 07:58:41,21.1156666666667,-161.535,"C",TRUE,TRUE,"N",9.5,6,2
"881",88,1706,"W",2017-07-29 07:58:41,21.1156666666667,-161.535,"C",TRUE,TRUE,"N",9.5,6,2
"891",89,1706,"*",2017-07-29 07:59:55,21.1146666666667,-161.531666666667,"C",TRUE,TRUE,"N",9.5,6,2
"901",90,1706,"*",2017-07-29 08:01:55,21.1131666666667,-161.526333333333,"C",TRUE,TRUE,"N",9.5,6,2
"911",91,1706,"*",2017-07-29 08:03:55,21.1116666666667,-161.520833333333,"C",TRUE,TRUE,"N",9.5,6,2
"921",92,1706,"*",2017-07-29 08:05:55,21.1103333333333,-161.5155,"C",TRUE,TRUE,"N",9.5,6,2
"931",93,1706,"*",2017-07-29 08:07:55,21.1088333333333,-161.51,"C",TRUE,TRUE,"N",9.5,6,2
"941",94,1706,"*",2017-07-29 08:09:55,21.1071666666667,-161.504166666667,"C",TRUE,TRUE,"N",9.5,6,2
"951",95,1706,"W",2017-07-29 08:10:06,21.107,-161.5035,"C",TRUE,TRUE,"N",9.5,6,2
"961",96,1706,"*",2017-07-29 08:11:55,21.1056666666667,-161.498333333333,"C",TRUE,TRUE,"N",9.5,6,2
"971",97,1706,"*",2017-07-29 08:13:55,21.1041666666667,-161.492833333333,"C",TRUE,TRUE,"N",9.5,6,2
"981",98,1706,"*",2017-07-29 08:15:55,21.1028333333333,-161.487,"C",TRUE,TRUE,"N",9.5,6,2
"991",99,1706,"*",2017-07-29 08:17:55,21.1013333333333,-161.481166666667,"C",TRUE,TRUE,"N",9.5,6,2
"1001",100,1706,"*",2017-07-29 08:19:55,21.1,-161.475333333333,"C",TRUE,TRUE,"N",9.5,6,2
"1011",101,1706,"W",2017-07-29 08:20:29,21.0995,-161.473666666667,"C",TRUE,TRUE,"N",9.5,6,2
"1021",102,1706,"*",2017-07-29 08:21:55,21.0985,-161.469666666667,"C",TRUE,TRUE,"N",9.5,6,2
"1031",103,1706,"*",2017-07-29 08:23:55,21.097,-161.464,"C",TRUE,TRUE,"N",9.5,6,2
"1041",104,1706,"*",2017-07-29 08:25:55,21.0956666666667,-161.458166666667,"C",TRUE,TRUE,"N",9.5,6,2
"1051",105,1706,"*",2017-07-29 08:27:55,21.0943333333333,-161.4525,"C",TRUE,TRUE,"N",9.5,6,2
"1061",106,1706,"*",2017-07-29 08:29:55,21.093,-161.446833333333,"C",TRUE,TRUE,"N",9.5,6,2
"1071",107,1706,"*",2017-07-29 08:31:55,21.0916666666667,-161.441166666667,"C",TRUE,TRUE,"N",9.5,6,2
"1081",108,1706,"*",2017-07-29 08:33:55,21.0903333333333,-161.4355,"C",TRUE,TRUE,"N",9.5,6,2
"1091",109,1706,"*",2017-07-29 08:35:55,21.089,-161.429833333333,"C",TRUE,TRUE,"N",9.5,6,2
"1101",110,1706,"*",2017-07-29 08:37:55,21.0876666666667,-161.423833333333,"C",TRUE,TRUE,"N",9.5,6,2
"1111",111,1706,"*",2017-07-29 08:39:55,21.0863333333333,-161.418,"C",TRUE,TRUE,"N",9.5,6,2
"1121",112,1706,"P",2017-07-29 08:40:40,21.0858333333333,-161.415833333333,"C",TRUE,TRUE,"N",9.5,6,2
"1131",113,1706,"V",2017-07-29 08:40:40,21.0858333333333,-161.415833333333,"C",TRUE,TRUE,"N",9.5,6,2
"1141",114,1706,"N",2017-07-29 08:40:40,21.0858333333333,-161.415833333333,"C",TRUE,TRUE,"N",10.1,6,2
"1151",115,1706,"W",2017-07-29 08:40:40,21.0858333333333,-161.415833333333,"C",TRUE,TRUE,"N",10.1,6,2
"1161",116,1706,"*",2017-07-29 08:41:55,21.085,-161.412166666667,"C",TRUE,TRUE,"N",10.1,6,2
"1171",117,1706,"*",2017-07-29 08:43:55,21.0836666666667,-161.406333333333,"C",TRUE,TRUE,"N",10.1,6,2
"1181",118,1706,"*",2017-07-29 08:45:55,21.0821666666667,-161.4005,"C",TRUE,TRUE,"N",10.1,6,2
"1191",119,1706,"*",2017-07-29 08:47:55,21.081,-161.394833333333,"C",TRUE,TRUE,"N",10.1,6,2
"1201",120,1706,"*",2017-07-29 08:49:55,21.0796666666667,-161.389,"C",TRUE,TRUE,"N",10.1,6,2
"1211",121,1706,"*",2017-07-29 08:51:55,21.0783333333333,-161.383166666667,"C",TRUE,TRUE,"N",10.1,6,2
"1221",122,1706,"*",2017-07-29 08:53:55,21.0771666666667,-161.377333333333,"C",TRUE,TRUE,"N",10.1,6,2
"1231",123,1706,"*",2017-07-29 08:55:55,21.0758333333333,-161.3715,"C",TRUE,TRUE,"N",10.1,6,2
"1241",124,1706,"*",2017-07-29 08:57:55,21.0746666666667,-161.366,"C",TRUE,TRUE,"N",10.1,6,2
"1251",125,1706,"*",2017-07-29 08:59:55,21.0733333333333,-161.360333333333,"C",TRUE,TRUE,"N",10.1,6,2
"1261",126,1706,"W",2017-07-29 09:00:39,21.073,-161.358166666667,"C",TRUE,TRUE,"N",10.1,6,2
"1271",127,1706,"*",2017-07-29 09:01:55,21.0721666666667,-161.3545,"C",TRUE,TRUE,"N",10.1,6,2
